id,level,scope,factor,snap_date,raw_value,percentile,window_days,sample_size
2347,stock,600519,dividend_yield,2021-07-29,1.2636,,250,0
2348,stock,600519,dividend_yield,2021-07-30,1.325,,250,0
2349,stock,600519,dividend_yield,2021-08-02,1.2593,,250,0
2350,stock,600519,dividend_yield,2021-08-03,1.264,,250,0
2351,stock,600519,dividend_yield,2021-08-04,1.2853,,250,0
2352,stock,600519,dividend_yield,2021-08-05,1.3071,,250,0
2353,stock,600519,dividend_yield,2021-08-06,1.3323,,250,0
2354,stock,600519,dividend_yield,2021-08-09,1.3117,,250,0
2355,stock,600519,dividend_yield,2021-08-10,1.2241,,250,0
2356,stock,600519,dividend_yield,2021-08-11,1.263,,250,0
2357,stock,600519,dividend_yield,2021-08-12,1.3151,,250,0
2358,stock,600519,dividend_yield,2021-08-13,1.3061,,250,0
2359,stock,600519,dividend_yield,2021-08-16,1.3069,,250,0
2360,stock,600519,dividend_yield,2021-08-17,1.3663,,250,0
2361,stock,600519,dividend_yield,2021-08-18,1.381,,250,0
2362,stock,600519,dividend_yield,2021-08-19,1.381,,250,0
2363,stock,600519,dividend_yield,2021-08-20,1.456,,250,0
2364,stock,600519,dividend_yield,2021-08-23,1.432,,250,0
2365,stock,600519,dividend_yield,2021-08-24,1.3759,,250,0
2366,stock,600519,dividend_yield,2021-08-25,1.3379,,250,0
2367,stock,600519,dividend_yield,2021-08-26,1.4061,,250,0
2368,stock,600519,dividend_yield,2021-08-27,1.4051,,250,0
2369,stock,600519,dividend_yield,2021-08-30,1.4154,,250,0
2370,stock,600519,dividend_yield,2021-08-31,1.4451,,250,0
2371,stock,600519,dividend_yield,2021-09-01,1.379,,250,0
2372,stock,600519,dividend_yield,2021-09-02,1.3822,,250,0
2373,stock,600519,dividend_yield,2021-09-03,1.3442,,250,0
2374,stock,600519,dividend_yield,2021-09-06,1.3326,,250,0
2375,stock,600519,dividend_yield,2021-09-07,1.3342,,250,0
2376,stock,600519,dividend_yield,2021-09-08,1.3681,,250,0
2377,stock,600519,dividend_yield,2021-09-09,1.3672,,250,0
2378,stock,600519,dividend_yield,2021-09-10,1.3401,,250,0
2379,stock,600519,dividend_yield,2021-09-13,1.3482,,250,0
2380,stock,600519,dividend_yield,2021-09-14,1.3453,,250,0
2381,stock,600519,dividend_yield,2021-09-15,1.3852,,250,0
2382,stock,600519,dividend_yield,2021-09-16,1.3633,,250,0
2383,stock,600519,dividend_yield,2021-09-17,1.3187,,250,0
2384,stock,600519,dividend_yield,2021-09-22,1.3637,,250,0
2385,stock,600519,dividend_yield,2021-09-23,1.3663,,250,0
2386,stock,600519,dividend_yield,2021-09-24,1.3115,,250,0
2387,stock,600519,dividend_yield,2021-09-27,1.1821,,250,0
2388,stock,600519,dividend_yield,2021-09-28,1.2065,,250,0
2389,stock,600519,dividend_yield,2021-09-29,1.208,,250,0
2390,stock,600519,dividend_yield,2021-09-30,1.2005,,250,0
2391,stock,600519,dividend_yield,2021-10-08,1.1934,,250,0
2392,stock,600519,dividend_yield,2021-10-11,1.1734,,250,0
2393,stock,600519,dividend_yield,2021-10-12,1.1707,,250,0
2394,stock,600519,dividend_yield,2021-10-13,1.1303,,250,0
2395,stock,600519,dividend_yield,2021-10-14,1.1429,,250,0
2396,stock,600519,dividend_yield,2021-10-15,1.1389,,250,0
2397,stock,600519,dividend_yield,2021-10-18,1.2234,,250,0
2398,stock,600519,dividend_yield,2021-10-19,1.214,,250,0
2399,stock,600519,dividend_yield,2021-10-20,1.1924,,250,0
2400,stock,600519,dividend_yield,2021-10-21,1.1901,,250,0
2401,stock,600519,dividend_yield,2021-10-22,1.1497,,250,0
2402,stock,600519,dividend_yield,2021-10-25,1.1692,,250,0
2403,stock,600519,dividend_yield,2021-10-26,1.1778,,250,0
2404,stock,600519,dividend_yield,2021-10-27,1.2088,,250,0
2405,stock,600519,dividend_yield,2021-10-28,1.2039,,250,0
2406,stock,600519,dividend_yield,2021-10-29,1.2035,,250,0
2407,stock,600519,dividend_yield,2021-11-01,1.221,,250,0
2408,stock,600519,dividend_yield,2021-11-02,1.2198,,250,0
2409,stock,600519,dividend_yield,2021-11-03,1.2511,,250,0
2410,stock,600519,dividend_yield,2021-11-04,1.2201,,250,0
2411,stock,600519,dividend_yield,2021-11-05,1.2081,,250,0
2412,stock,600519,dividend_yield,2021-11-08,1.208,,250,0
2413,stock,600519,dividend_yield,2021-11-09,1.2312,,250,0
2414,stock,600519,dividend_yield,2021-11-10,1.2601,,250,0
2415,stock,600519,dividend_yield,2021-11-11,1.2474,,250,0
2416,stock,600519,dividend_yield,2021-11-12,1.244,,250,0
2417,stock,600519,dividend_yield,2021-11-15,1.2543,,250,0
2418,stock,600519,dividend_yield,2021-11-16,1.2172,,250,0
2419,stock,600519,dividend_yield,2021-11-17,1.2272,,250,0
2420,stock,600519,dividend_yield,2021-11-18,1.2296,,250,0
2421,stock,600519,dividend_yield,2021-11-19,1.2017,,250,0
2422,stock,600519,dividend_yield,2021-11-22,1.1827,,250,0
2423,stock,600519,dividend_yield,2021-11-23,1.1529,,250,0
2424,stock,600519,dividend_yield,2021-11-24,1.123,,250,0
2425,stock,600519,dividend_yield,2021-11-25,1.1132,,250,0
2426,stock,600519,dividend_yield,2021-11-26,1.1229,,250,0
2427,stock,600519,dividend_yield,2021-11-29,1.0949,,250,0
2428,stock,600519,dividend_yield,2021-11-30,1.1297,,250,0
2429,stock,600519,dividend_yield,2021-12-01,1.1282,,250,0
2430,stock,600519,dividend_yield,2021-12-02,1.1275,,250,0
2431,stock,600519,dividend_yield,2021-12-03,1.1031,,250,0
2432,stock,600519,dividend_yield,2021-12-06,1.106,,250,0
2433,stock,600519,dividend_yield,2021-12-07,1.1133,,250,0
2434,stock,600519,dividend_yield,2021-12-08,1.06,,250,0
2435,stock,600519,dividend_yield,2021-12-09,1.0352,,250,0
2436,stock,600519,dividend_yield,2021-12-10,1.0333,,250,0
2437,stock,600519,dividend_yield,2021-12-13,1.018,,250,0
2438,stock,600519,dividend_yield,2021-12-14,1.0012,,250,0
2439,stock,600519,dividend_yield,2021-12-15,1.009,,250,0
2440,stock,600519,dividend_yield,2021-12-16,1.0175,,250,0
2441,stock,600519,dividend_yield,2021-12-17,1.0556,,250,0
2442,stock,600519,dividend_yield,2021-12-20,1.0508,,250,0
2443,stock,600519,dividend_yield,2021-12-21,1.0628,,250,0
2444,stock,600519,dividend_yield,2021-12-22,1.0571,,250,0
2445,stock,600519,dividend_yield,2021-12-23,1.017,,250,0
2446,stock,600519,dividend_yield,2021-12-24,0.9788,,250,0
2447,stock,600519,dividend_yield,2021-12-27,1.0107,,250,0
2448,stock,600519,dividend_yield,2021-12-28,1.0073,,250,0
2449,stock,600519,dividend_yield,2021-12-29,1.0612,,250,0
2450,stock,600519,dividend_yield,2021-12-30,1.0417,,250,0
2451,stock,600519,dividend_yield,2021-12-31,1.056,,250,0
2452,stock,600519,dividend_yield,2022-01-04,1.0552,,250,0
2453,stock,600519,dividend_yield,2022-01-05,1.0712,,250,0
2454,stock,600519,dividend_yield,2022-01-06,1.0966,,250,0
2455,stock,600519,dividend_yield,2022-01-07,1.1223,,250,0
2456,stock,600519,dividend_yield,2022-01-10,1.1068,,250,0
2457,stock,600519,dividend_yield,2022-01-11,1.1232,,250,0
2458,stock,600519,dividend_yield,2022-01-12,1.1062,,250,0
2459,stock,600519,dividend_yield,2022-01-13,1.1661,,250,0
2460,stock,600519,dividend_yield,2022-01-14,1.1735,,250,0
2461,stock,600519,dividend_yield,2022-01-17,1.1774,,250,0
2462,stock,600519,dividend_yield,2022-01-18,1.1557,,250,0
2463,stock,600519,dividend_yield,2022-01-19,1.1422,,250,0
2464,stock,600519,dividend_yield,2022-01-20,1.1046,,250,0
2465,stock,600519,dividend_yield,2022-01-21,1.0949,,250,0
2466,stock,600519,dividend_yield,2022-01-24,1.117,,250,0
2467,stock,600519,dividend_yield,2022-01-25,1.1216,,250,0
2468,stock,600519,dividend_yield,2022-01-26,1.1139,,250,0
2469,stock,600519,dividend_yield,2022-01-27,1.1075,,250,0
2470,stock,600519,dividend_yield,2022-01-28,1.1594,,250,0
2471,stock,600519,dividend_yield,2022-02-07,1.1728,,250,0
2472,stock,600519,dividend_yield,2022-02-08,1.1938,,250,0
2473,stock,600519,dividend_yield,2022-02-09,1.1532,,250,0
2474,stock,600519,dividend_yield,2022-02-10,1.1692,,250,0
2475,stock,600519,dividend_yield,2022-02-11,1.1858,,250,0
2476,stock,600519,dividend_yield,2022-02-14,1.1723,,250,0
2477,stock,600519,dividend_yield,2022-02-15,1.1569,,250,0
2478,stock,600519,dividend_yield,2022-02-16,1.1555,,250,0
2479,stock,600519,dividend_yield,2022-02-17,1.1594,,250,0
2480,stock,600519,dividend_yield,2022-02-18,1.1456,,250,0
2481,stock,600519,dividend_yield,2022-02-21,1.1664,,250,0
2482,stock,600519,dividend_yield,2022-02-22,1.2173,,250,0
2483,stock,600519,dividend_yield,2022-02-23,1.2028,,250,0
2484,stock,600519,dividend_yield,2022-02-24,1.2518,,250,0
2485,stock,600519,dividend_yield,2022-02-25,1.2241,,250,0
2486,stock,600519,dividend_yield,2022-02-28,1.2308,,250,0
2487,stock,600519,dividend_yield,2022-03-01,1.1796,,250,0
2488,stock,600519,dividend_yield,2022-03-02,1.1895,,250,0
2489,stock,600519,dividend_yield,2022-03-03,1.2234,,250,0
2490,stock,600519,dividend_yield,2022-03-04,1.2387,,250,0
2491,stock,600519,dividend_yield,2022-03-07,1.3,,250,0
2492,stock,600519,dividend_yield,2022-03-08,1.2608,,250,0
2493,stock,600519,dividend_yield,2022-03-09,1.2397,,250,0
2494,stock,600519,dividend_yield,2022-03-10,1.2277,,250,0
2495,stock,600519,dividend_yield,2022-03-11,1.2479,,250,0
2496,stock,600519,dividend_yield,2022-03-14,1.3062,,250,0
2497,stock,600519,dividend_yield,2022-03-15,1.398,,250,0
2498,stock,600519,dividend_yield,2022-03-16,1.3287,,250,0
2499,stock,600519,dividend_yield,2022-03-17,1.2886,,250,0
2500,stock,600519,dividend_yield,2022-03-18,1.2993,,250,0
2501,stock,600519,dividend_yield,2022-03-21,1.3024,,250,0
2502,stock,600519,dividend_yield,2022-03-22,1.3106,,250,0
2503,stock,600519,dividend_yield,2022-03-23,1.2616,,250,0
2504,stock,600519,dividend_yield,2022-03-24,1.2879,,250,0
2505,stock,600519,dividend_yield,2022-03-25,1.3151,,250,0
2506,stock,600519,dividend_yield,2022-03-28,1.3418,,250,0
2507,stock,600519,dividend_yield,2022-03-29,1.336,,250,0
2508,stock,600519,dividend_yield,2022-03-30,1.2801,,250,0
2509,stock,600519,dividend_yield,2022-03-31,1.2896,,250,0
2510,stock,600519,dividend_yield,2022-04-01,1.2391,,250,0
2511,stock,600519,dividend_yield,2022-04-06,1.2511,,250,0
2512,stock,600519,dividend_yield,2022-04-07,1.2511,,250,0
2513,stock,600519,dividend_yield,2022-04-08,1.2359,,250,0
2514,stock,600519,dividend_yield,2022-04-11,1.2887,,250,0
2515,stock,600519,dividend_yield,2022-04-12,1.2375,,250,0
2516,stock,600519,dividend_yield,2022-04-13,1.2479,,250,0
2517,stock,600519,dividend_yield,2022-04-14,1.2164,,250,0
2518,stock,600519,dividend_yield,2022-04-15,1.2187,,250,0
2519,stock,600519,dividend_yield,2022-04-18,1.2305,,250,0
2520,stock,600519,dividend_yield,2022-04-19,1.2309,,250,0
2521,stock,600519,dividend_yield,2022-04-20,1.2257,,250,0
2522,stock,600519,dividend_yield,2022-04-21,1.2391,,250,0
2523,stock,600519,dividend_yield,2022-04-22,1.2447,,250,0
2524,stock,600519,dividend_yield,2022-04-25,1.2991,,250,0
2525,stock,600519,dividend_yield,2022-04-26,1.2781,,250,0
2526,stock,600519,dividend_yield,2022-04-27,1.2273,,250,0
2527,stock,600519,dividend_yield,2022-04-28,1.1968,,250,0
2528,stock,600519,dividend_yield,2022-04-29,1.2017,,250,0
2529,stock,600519,dividend_yield,2022-05-05,1.1953,,250,0
2530,stock,600519,dividend_yield,2022-05-06,1.2288,,250,0
2531,stock,600519,dividend_yield,2022-05-09,1.2618,,250,0
2532,stock,600519,dividend_yield,2022-05-10,1.2502,,250,0
2533,stock,600519,dividend_yield,2022-05-11,1.2487,,250,0
2534,stock,600519,dividend_yield,2022-05-12,1.253,,250,0
2535,stock,600519,dividend_yield,2022-05-13,1.2405,,250,0
2536,stock,600519,dividend_yield,2022-05-16,1.2568,,250,0
2537,stock,600519,dividend_yield,2022-05-17,1.2487,,250,0
2538,stock,600519,dividend_yield,2022-05-18,1.2544,,250,0
2539,stock,600519,dividend_yield,2022-05-19,1.2585,,250,0
2540,stock,600519,dividend_yield,2022-05-20,1.2233,,250,0
2541,stock,600519,dividend_yield,2022-05-23,1.2383,,250,0
2542,stock,600519,dividend_yield,2022-05-24,1.2552,,250,0
2543,stock,600519,dividend_yield,2022-05-25,1.2589,,250,0
2544,stock,600519,dividend_yield,2022-05-26,1.2694,,250,0
2545,stock,600519,dividend_yield,2022-05-27,1.2592,,250,0
2546,stock,600519,dividend_yield,2022-05-30,1.2403,,250,0
2547,stock,600519,dividend_yield,2022-05-31,1.2202,,250,0
2548,stock,600519,dividend_yield,2022-06-01,1.2325,,250,0
2549,stock,600519,dividend_yield,2022-06-02,1.2343,,250,0
2550,stock,600519,dividend_yield,2022-06-06,1.2327,,250,0
2551,stock,600519,dividend_yield,2022-06-07,1.2096,,250,0
2552,stock,600519,dividend_yield,2022-06-08,1.1745,,250,0
2553,stock,600519,dividend_yield,2022-06-09,1.1836,,250,0
2554,stock,600519,dividend_yield,2022-06-10,1.15,,250,0
2555,stock,600519,dividend_yield,2022-06-13,1.1814,,250,0
2556,stock,600519,dividend_yield,2022-06-14,1.1706,,250,0
2557,stock,600519,dividend_yield,2022-06-15,1.1677,,250,0
2558,stock,600519,dividend_yield,2022-06-16,1.1664,,250,0
2559,stock,600519,dividend_yield,2022-06-17,1.1165,,250,0
2560,stock,600519,dividend_yield,2022-06-20,1.1223,,250,0
2561,stock,600519,dividend_yield,2022-06-21,1.1199,,250,0
2562,stock,600519,dividend_yield,2022-06-22,1.1262,,250,0
2563,stock,600519,dividend_yield,2022-06-23,1.1125,,250,0
2564,stock,600519,dividend_yield,2022-06-24,1.0802,,250,0
2565,stock,600519,dividend_yield,2022-06-30,1.1756,,250,0
2566,stock,600519,dividend_yield,2022-07-01,1.1859,,250,0
2567,stock,600519,dividend_yield,2022-07-04,1.1931,,250,0
2568,stock,600519,dividend_yield,2022-07-05,1.1833,,250,0
2569,stock,600519,dividend_yield,2022-07-06,1.2037,,250,0
2570,stock,600519,dividend_yield,2022-07-07,1.2118,,250,0
2571,stock,600519,dividend_yield,2022-07-08,1.2057,,250,0
2572,stock,600519,dividend_yield,2022-07-11,1.2299,,250,0
2573,stock,600519,dividend_yield,2022-07-12,1.2406,,250,0
2574,stock,600519,dividend_yield,2022-07-13,1.2332,,250,0
2575,stock,600519,dividend_yield,2022-07-14,1.2373,,250,0
2576,stock,600519,dividend_yield,2022-07-15,1.2398,,250,0
2577,stock,600519,dividend_yield,2022-07-18,1.2383,,250,0
2578,stock,600519,dividend_yield,2022-07-19,1.2444,,250,0
2579,stock,600519,dividend_yield,2022-07-20,1.2394,,250,0
2580,stock,600519,dividend_yield,2022-07-21,1.2473,,250,0
2581,stock,600519,dividend_yield,2022-07-22,1.2416,,250,0
2582,stock,600519,dividend_yield,2022-07-25,1.2433,,250,0
2583,stock,600519,dividend_yield,2022-07-26,1.2393,,250,0
2584,stock,600519,dividend_yield,2022-07-27,1.2614,,250,0
2585,stock,600519,dividend_yield,2022-07-28,1.2775,,250,0
2586,stock,600519,dividend_yield,2022-07-29,1.2771,,250,0
2587,stock,600519,dividend_yield,2022-08-01,1.2833,,250,0
2588,stock,600519,dividend_yield,2022-08-02,1.2912,,250,0
2589,stock,600519,dividend_yield,2022-08-03,1.2873,,250,0
2590,stock,600519,dividend_yield,2022-08-04,1.264,,250,0
2591,stock,600519,dividend_yield,2022-08-05,1.2582,,250,0
2592,stock,600519,dividend_yield,2022-08-08,1.2674,,250,0
2593,stock,600519,dividend_yield,2022-08-09,1.2685,,250,0
2594,stock,600519,dividend_yield,2022-08-10,1.2942,,250,0
2595,stock,600519,dividend_yield,2022-08-11,1.2708,,250,0
2596,stock,600519,dividend_yield,2022-08-12,1.2553,,250,0
2597,stock,600519,dividend_yield,2022-08-15,1.2612,,250,0
2598,stock,600519,dividend_yield,2022-08-16,1.2627,,250,0
2599,stock,600519,dividend_yield,2022-08-17,1.2626,,250,0
2600,stock,600519,dividend_yield,2022-08-18,1.2793,,250,0
2601,stock,600519,dividend_yield,2022-08-19,1.2797,,250,0
2602,stock,600519,dividend_yield,2022-08-22,1.2805,,250,0
2603,stock,600519,dividend_yield,2022-08-23,1.2989,,250,0
2604,stock,600519,dividend_yield,2022-08-24,1.3113,,250,0
2605,stock,600519,dividend_yield,2022-08-25,1.2873,,250,0
2606,stock,600519,dividend_yield,2022-08-26,1.2775,,250,0
2607,stock,600519,dividend_yield,2022-08-29,1.2921,,250,0
2608,stock,600519,dividend_yield,2022-08-30,1.2989,,250,0
2609,stock,600519,dividend_yield,2022-08-31,1.2582,,250,0
2610,stock,600519,dividend_yield,2022-09-01,1.2905,,250,0
2611,stock,600519,dividend_yield,2022-09-02,1.295,,250,0
2612,stock,600519,dividend_yield,2022-09-05,1.3267,,250,0
2613,stock,600519,dividend_yield,2022-09-06,1.3186,,250,0
2614,stock,600519,dividend_yield,2022-09-07,1.3407,,250,0
2615,stock,600519,dividend_yield,2022-09-08,1.3432,,250,0
2616,stock,600519,dividend_yield,2022-09-09,1.3188,,250,0
2617,stock,600519,dividend_yield,2022-09-13,1.2919,,250,0
2618,stock,600519,dividend_yield,2022-09-14,1.2997,,250,0
2619,stock,600519,dividend_yield,2022-09-15,1.2912,,250,0
2620,stock,600519,dividend_yield,2022-09-16,1.3075,,250,0
2621,stock,600519,dividend_yield,2022-09-19,1.2976,,250,0
2622,stock,600519,dividend_yield,2022-09-20,1.2927,,250,0
2623,stock,600519,dividend_yield,2022-09-21,1.3162,,250,0
2624,stock,600519,dividend_yield,2022-09-22,1.3383,,250,0
2625,stock,600519,dividend_yield,2022-09-23,1.3272,,250,0
2626,stock,600519,dividend_yield,2022-09-26,1.3044,,250,0
2627,stock,600519,dividend_yield,2022-09-27,1.285,,250,0
2628,stock,600519,dividend_yield,2022-09-28,1.2889,,250,0
2629,stock,600519,dividend_yield,2022-09-29,1.2909,,250,0
2630,stock,600519,dividend_yield,2022-09-30,1.2969,,250,0
2631,stock,600519,dividend_yield,2022-10-10,1.3677,,250,0
2632,stock,600519,dividend_yield,2022-10-11,1.3729,,250,0
2633,stock,600519,dividend_yield,2022-10-12,1.3906,,250,0
2634,stock,600519,dividend_yield,2022-10-13,1.4462,,250,0
2635,stock,600519,dividend_yield,2022-10-14,1.4108,,250,0
2636,stock,600519,dividend_yield,2022-10-17,1.4286,,250,0
2637,stock,600519,dividend_yield,2022-10-18,1.4406,,250,0
2638,stock,600519,dividend_yield,2022-10-19,1.4982,,250,0
2639,stock,600519,dividend_yield,2022-10-20,1.5029,,250,0
2640,stock,600519,dividend_yield,2022-10-21,1.5235,,250,0
2641,stock,600519,dividend_yield,2022-10-24,1.6673,,250,0
2642,stock,600519,dividend_yield,2022-10-25,1.6954,,250,0
2643,stock,600519,dividend_yield,2022-10-26,1.7164,,250,0
2644,stock,600519,dividend_yield,2022-10-27,1.8067,,250,0
2645,stock,600519,dividend_yield,2022-10-28,1.8706,,250,0
2646,stock,600519,dividend_yield,2022-10-31,1.8869,,250,0
2647,stock,600519,dividend_yield,2022-11-01,1.7192,,250,0
2648,stock,600519,dividend_yield,2022-11-02,1.7058,,250,0
2649,stock,600519,dividend_yield,2022-11-03,1.7505,,250,0
2650,stock,600519,dividend_yield,2022-11-04,1.6479,,250,0
2651,stock,600519,dividend_yield,2022-11-07,1.6599,,250,0
2652,stock,600519,dividend_yield,2022-11-08,1.6886,,250,0
2653,stock,600519,dividend_yield,2022-11-09,1.7221,,250,0
2654,stock,600519,dividend_yield,2022-11-10,1.7017,,250,0
